,TotalProd,ProductID,OrderDate
21423,1,781,2013-04-12 00:00:00
21424,1,768,2013-04-11 00:00:00
21425,1,791,2013-04-11 00:00:00
21426,1,779,2013-04-11 00:00:00
21427,1,765,2013-04-11 00:00:00
21428,2,797,2013-04-11 00:00:00
21429,1,759,2013-04-11 00:00:00
21430,1,781,2013-04-11 00:00:00
21431,1,764,2013-04-11 00:00:00
21432,1,780,2013-04-10 00:00:00
21433,1,790,2013-04-10 00:00:00
21434,1,789,2013-04-10 00:00:00
21435,1,767,2013-04-10 00:00:00
21436,1,769,2013-04-10 00:00:00
21437,3,783,2013-04-10 00:00:00
21438,1,792,2013-04-10 00:00:00
21439,1,801,2013-04-10 00:00:00
21440,1,782,2013-04-10 00:00:00
21441,1,797,2013-04-10 00:00:00
21442,1,764,2013-04-10 00:00:00
21443,1,801,2013-04-09 00:00:00
21444,1,760,2013-04-09 00:00:00
21445,1,797,2013-04-09 00:00:00
21446,2,800,2013-04-09 00:00:00
21447,2,779,2013-04-09 00:00:00
21448,1,782,2013-04-09 00:00:00
21449,1,792,2013-04-09 00:00:00
21450,1,783,2013-04-09 00:00:00
21451,2,784,2013-04-09 00:00:00
21452,1,799,2013-04-08 00:00:00
21453,1,781,2013-04-08 00:00:00
21454,1,794,2013-04-08 00:00:00
21455,1,795,2013-04-08 00:00:00
21456,1,762,2013-04-08 00:00:00
21457,1,782,2013-04-08 00:00:00
21458,2,800,2013-04-07 00:00:00
21459,1,795,2013-04-07 00:00:00
21460,1,791,2013-04-07 00:00:00
21461,1,797,2013-04-07 00:00:00
21462,1,766,2013-04-07 00:00:00
21463,1,783,2013-04-07 00:00:00
21464,1,780,2013-04-07 00:00:00
21465,1,780,2013-04-06 00:00:00
21466,1,779,2013-04-06 00:00:00
21467,3,800,2013-04-06 00:00:00
21468,1,795,2013-04-06 00:00:00
21469,1,784,2013-04-06 00:00:00
21470,1,764,2013-04-06 00:00:00
21471,1,792,2013-04-06 00:00:00
21472,3,782,2013-04-06 00:00:00
21473,1,796,2013-04-06 00:00:00
21474,1,760,2013-04-06 00:00:00
21475,1,791,2013-04-06 00:00:00
21476,1,759,2013-04-05 00:00:00
21477,1,789,2013-04-05 00:00:00
21478,1,800,2013-04-05 00:00:00
21479,1,793,2013-04-05 00:00:00
21480,2,792,2013-04-05 00:00:00
21481,1,784,2013-04-05 00:00:00
21482,1,782,2013-04-05 00:00:00
21483,1,783,2013-04-05 00:00:00
21484,1,767,2013-04-04 00:00:00
21485,1,781,2013-04-04 00:00:00
21486,1,793,2013-04-04 00:00:00
21487,1,766,2013-04-04 00:00:00
21488,2,783,2013-04-04 00:00:00
21489,1,763,2013-04-04 00:00:00
21490,1,765,2013-04-04 00:00:00
21491,2,779,2013-04-04 00:00:00
21492,1,798,2013-04-04 00:00:00
21493,2,784,2013-04-04 00:00:00
21494,1,780,2013-04-04 00:00:00
21495,1,796,2013-04-04 00:00:00
21496,2,781,2013-04-03 00:00:00
21497,1,759,2013-04-03 00:00:00
21498,1,798,2013-04-03 00:00:00
21499,1,765,2013-04-03 00:00:00
21500,1,769,2013-04-03 00:00:00
21501,1,783,2013-04-03 00:00:00
21502,1,799,2013-04-03 00:00:00
21503,1,793,2013-04-03 00:00:00
21504,3,782,2013-04-03 00:00:00
21505,1,762,2013-04-03 00:00:00
21506,1,797,2013-04-03 00:00:00
21507,1,790,2013-04-02 00:00:00
21508,1,779,2013-04-02 00:00:00
21509,1,761,2013-04-02 00:00:00
21510,2,784,2013-04-02 00:00:00
21511,1,791,2013-04-02 00:00:00
21512,1,782,2013-04-02 00:00:00
21513,1,795,2013-04-02 00:00:00
21514,1,797,2013-04-02 00:00:00
21515,1,766,2013-04-01 00:00:00
21516,1,765,2013-04-01 00:00:00
21517,1,767,2013-04-01 00:00:00
21518,1,770,2013-04-01 00:00:00
21519,1,799,2013-04-01 00:00:00
21520,1,780,2013-04-01 00:00:00
21521,1,789,2013-04-01 00:00:00
21522,1,800,2013-04-01 00:00:00
21523,3,797,2013-04-01 00:00:00
21524,1,781,2013-04-01 00:00:00
21525,2,779,2013-04-01 00:00:00
21526,1,791,2013-04-01 00:00:00
21527,1,783,2013-03-31 00:00:00
21528,1,781,2013-03-31 00:00:00
21529,1,767,2013-03-31 00:00:00
21530,2,795,2013-03-31 00:00:00
21531,2,796,2013-03-31 00:00:00
21532,1,782,2013-03-31 00:00:00
21533,1,784,2013-03-31 00:00:00
21534,2,780,2013-03-31 00:00:00
21535,4,727,2013-03-30 00:00:00
21536,92,779,2013-03-30 00:00:00
21537,146,707,2013-03-30 00:00:00
21538,153,770,2013-03-30 00:00:00
21539,97,835,2013-03-30 00:00:00
21540,15,817,2013-03-30 00:00:00
21541,27,747,2013-03-30 00:00:00
21542,209,854,2013-03-30 00:00:00
21543,81,768,2013-03-30 00:00:00
21544,233,862,2013-03-30 00:00:00
21545,73,766,2013-03-30 00:00:00
21546,24,823,2013-03-30 00:00:00
21547,64,819,2013-03-30 00:00:00
21548,66,861,2013-03-30 00:00:00
21549,22,810,2013-03-30 00:00:00
21550,72,790,2013-03-30 00:00:00
21551,38,804,2013-03-30 00:00:00
21552,63,831,2013-03-30 00:00:00
21553,64,799,2013-03-30 00:00:00
21554,183,852,2013-03-30 00:00:00
21555,10,739,2013-03-30 00:00:00
21556,22,816,2013-03-30 00:00:00
21557,25,813,2013-03-30 00:00:00
21558,60,786,2013-03-30 00:00:00
21559,83,825,2013-03-30 00:00:00
21560,62,836,2013-03-30 00:00:00
21561,58,730,2013-03-30 00:00:00
21562,24,718,2013-03-30 00:00:00
21563,140,760,2013-03-30 00:00:00
21564,124,765,2013-03-30 00:00:00
21565,62,809,2013-03-30 00:00:00
21566,41,726,2013-03-30 00:00:00
21567,29,808,2013-03-30 00:00:00
21568,90,855,2013-03-30 00:00:00
21569,103,826,2013-03-30 00:00:00
21570,358,863,2013-03-30 00:00:00
21571,65,729,2013-03-30 00:00:00
21572,89,789,2013-03-30 00:00:00
21573,244,712,2013-03-30 00:00:00
21574,10,833,2013-03-30 00:00:00
21575,75,794,2013-03-30 00:00:00
21576,130,859,2013-03-30 00:00:00
21577,55,767,2013-03-30 00:00:00
21578,163,711,2013-03-30 00:00:00
21579,60,791,2013-03-30 00:00:00
21580,77,795,2013-03-30 00:00:00
21581,160,708,2013-03-30 00:00:00
21582,81,798,2013-03-30 00:00:00
21583,56,814,2013-03-30 00:00:00
21584,86,801,2013-03-30 00:00:00
21585,110,783,2013-03-30 00:00:00
21586,122,714,2013-03-30 00:00:00
21587,66,820,2013-03-30 00:00:00
21588,40,722,2013-03-30 00:00:00
21589,47,796,2013-03-30 00:00:00
21590,72,738,2013-03-30 00:00:00
21591,75,725,2013-03-30 00:00:00
21592,61,743,2013-03-30 00:00:00
21593,83,764,2013-03-30 00:00:00
21594,28,807,2013-03-30 00:00:00
21595,72,787,2013-03-30 00:00:00
21596,121,763,2013-03-30 00:00:00
21597,46,860,2013-03-30 00:00:00
21598,18,717,2013-03-30 00:00:00
21599,53,822,2013-03-30 00:00:00
21600,76,788,2013-03-30 00:00:00
21601,225,715,2013-03-30 00:00:00
21602,66,785,2013-03-30 00:00:00
21603,128,762,2013-03-30 00:00:00
21604,101,843,2013-03-30 00:00:00
21605,51,815,2013-03-30 00:00:00
21606,85,793,2013-03-30 00:00:00
21607,51,769,2013-03-30 00:00:00
21608,27,802,2013-03-30 00:00:00
21609,52,858,2013-03-30 00:00:00
21610,64,841,2013-03-30 00:00:00
21611,127,761,2013-03-30 00:00:00
21612,46,792,2013-03-30 00:00:00
21613,15,838,2013-03-30 00:00:00
21614,41,800,2013-03-30 00:00:00
21615,5,736,2013-03-30 00:00:00
21616,52,806,2013-03-30 00:00:00
21617,85,797,2013-03-30 00:00:00
21618,122,849,2013-03-30 00:00:00
21619,67,824,2013-03-30 00:00:00
21620,100,832,2013-03-30 00:00:00
21621,45,759,2013-03-30 00:00:00
21622,31,742,2013-03-30 00:00:00
21623,122,782,2013-03-30 00:00:00
21624,60,784,2013-03-30 00:00:00
21625,47,748,2013-03-30 00:00:00
21626,79,781,2013-03-30 00:00:00
21627,90,716,2013-03-30 00:00:00
21628,46,850,2013-03-30 00:00:00
21629,125,844,2013-03-30 00:00:00
21630,51,857,2013-03-30 00:00:00
21631,43,853,2013-03-30 00:00:00
21632,177,856,2013-03-30 00:00:00
21633,72,780,2013-03-30 00:00:00
21634,2,763,2013-03-29 00:00:00
21635,3,783,2013-03-29 00:00:00
21636,1,780,2013-03-29 00:00:00
21637,2,799,2013-03-29 00:00:00
21638,1,761,2013-03-29 00:00:00
21639,1,790,2013-03-29 00:00:00
21640,1,795,2013-03-29 00:00:00
21641,1,798,2013-03-28 00:00:00
21642,2,792,2013-03-28 00:00:00
21643,1,793,2013-03-28 00:00:00
21644,1,760,2013-03-28 00:00:00
21645,1,799,2013-03-28 00:00:00
21646,1,794,2013-03-28 00:00:00
21647,1,780,2013-03-27 00:00:00
21648,1,795,2013-03-27 00:00:00
21649,2,781,2013-03-27 00:00:00
21650,1,799,2013-03-27 00:00:00
21651,1,796,2013-03-27 00:00:00
21652,2,792,2013-03-27 00:00:00
21653,1,792,2013-03-26 00:00:00
21654,1,795,2013-03-26 00:00:00
21655,1,782,2013-03-26 00:00:00
21656,2,781,2013-03-26 00:00:00
21657,1,766,2013-03-26 00:00:00
21658,1,779,2013-03-26 00:00:00
21659,1,791,2013-03-26 00:00:00
21660,2,759,2013-03-26 00:00:00
21661,1,793,2013-03-26 00:00:00
21662,1,800,2013-03-25 00:00:00
21663,1,783,2013-03-25 00:00:00
21664,1,763,2013-03-25 00:00:00
21665,1,801,2013-03-25 00:00:00
21666,1,780,2013-03-25 00:00:00
21667,1,795,2013-03-25 00:00:00
21668,1,766,2013-03-25 00:00:00
21669,1,759,2013-03-25 00:00:00
21670,1,768,2013-03-25 00:00:00
21671,2,779,2013-03-24 00:00:00
21672,1,769,2013-03-24 00:00:00
21673,1,784,2013-03-24 00:00:00
21674,1,767,2013-03-24 00:00:00
21675,1,762,2013-03-24 00:00:00
21676,1,801,2013-03-24 00:00:00
21677,1,760,2013-03-24 00:00:00
21678,1,790,2013-03-24 00:00:00
21679,1,796,2013-03-24 00:00:00
21680,1,789,2013-03-24 00:00:00
21681,1,798,2013-03-24 00:00:00
21682,1,759,2013-03-24 00:00:00
21683,2,780,2013-03-24 00:00:00
21684,2,779,2013-03-23 00:00:00
21685,2,782,2013-03-23 00:00:00
21686,1,791,2013-03-23 00:00:00
21687,1,769,2013-03-23 00:00:00
21688,1,764,2013-03-23 00:00:00
21689,1,759,2013-03-23 00:00:00
21690,1,793,2013-03-23 00:00:00
21691,2,781,2013-03-23 00:00:00
21692,1,780,2013-03-23 00:00:00
21693,2,795,2013-03-23 00:00:00
21694,1,794,2013-03-23 00:00:00
21695,2,793,2013-03-22 00:00:00
21696,1,761,2013-03-22 00:00:00
21697,1,795,2013-03-22 00:00:00
21698,1,763,2013-03-22 00:00:00
21699,1,783,2013-03-22 00:00:00
21700,1,790,2013-03-21 00:00:00
21701,1,770,2013-03-21 00:00:00
21702,1,801,2013-03-21 00:00:00
21703,1,791,2013-03-21 00:00:00
21704,1,760,2013-03-21 00:00:00
21705,1,799,2013-03-21 00:00:00
21706,1,795,2013-03-20 00:00:00
21707,1,764,2013-03-20 00:00:00
21708,1,799,2013-03-20 00:00:00
21709,1,760,2013-03-20 00:00:00
21710,1,759,2013-03-20 00:00:00
21711,1,762,2013-03-19 00:00:00
21712,1,784,2013-03-19 00:00:00
21713,1,779,2013-03-19 00:00:00
21714,1,782,2013-03-19 00:00:00
21715,1,796,2013-03-19 00:00:00
21716,1,801,2013-03-19 00:00:00
21717,1,780,2013-03-19 00:00:00
21718,1,766,2013-03-19 00:00:00
21719,1,759,2013-03-19 00:00:00
21720,1,761,2013-03-18 00:00:00
21721,1,780,2013-03-18 00:00:00
21722,1,793,2013-03-18 00:00:00
21723,1,765,2013-03-18 00:00:00
21724,1,789,2013-03-18 00:00:00
21725,1,784,2013-03-18 00:00:00
21726,1,769,2013-03-18 00:00:00
21727,2,796,2013-03-17 00:00:00
21728,1,792,2013-03-17 00:00:00
21729,1,789,2013-03-17 00:00:00
21730,1,791,2013-03-17 00:00:00
21731,1,768,2013-03-17 00:00:00
21732,1,782,2013-03-17 00:00:00
21733,2,784,2013-03-17 00:00:00
21734,2,781,2013-03-17 00:00:00
21735,1,769,2013-03-16 00:00:00
21736,1,768,2013-03-16 00:00:00
21737,1,799,2013-03-16 00:00:00
21738,1,797,2013-03-16 00:00:00
21739,1,760,2013-03-16 00:00:00
21740,1,782,2013-03-16 00:00:00
21741,1,761,2013-03-16 00:00:00
21742,3,795,2013-03-16 00:00:00
21743,1,793,2013-03-16 00:00:00
21744,1,790,2013-03-16 00:00:00
21745,1,784,2013-03-16 00:00:00
21746,2,792,2013-03-16 00:00:00
21747,1,798,2013-03-16 00:00:00
21748,1,794,2013-03-15 00:00:00
21749,1,791,2013-03-15 00:00:00
21750,2,781,2013-03-15 00:00:00
21751,1,779,2013-03-15 00:00:00
21752,1,780,2013-03-15 00:00:00
21753,1,801,2013-03-15 00:00:00
21754,1,789,2013-03-14 00:00:00
21755,2,762,2013-03-14 00:00:00
21756,2,796,2013-03-14 00:00:00
21757,1,769,2013-03-14 00:00:00
21758,1,781,2013-03-14 00:00:00
21759,1,790,2013-03-14 00:00:00
21760,1,799,2013-03-14 00:00:00
21761,1,780,2013-03-14 00:00:00
21762,1,793,2013-03-13 00:00:00
21763,1,790,2013-03-13 00:00:00
21764,1,770,2013-03-13 00:00:00
21765,1,779,2013-03-13 00:00:00
21766,1,780,2013-03-13 00:00:00
21767,2,781,2013-03-13 00:00:00
21768,1,762,2013-03-12 00:00:00
21769,1,794,2013-03-12 00:00:00
21770,1,781,2013-03-12 00:00:00
21771,1,763,2013-03-12 00:00:00
21772,1,769,2013-03-12 00:00:00
21773,1,765,2013-03-12 00:00:00
21774,2,784,2013-03-12 00:00:00
21775,1,800,2013-03-12 00:00:00
21776,3,782,2013-03-12 00:00:00
21777,1,790,2013-03-12 00:00:00
21778,1,759,2013-03-12 00:00:00
21779,2,796,2013-03-12 00:00:00
21780,1,797,2013-03-12 00:00:00
21781,1,792,2013-03-12 00:00:00
21782,1,790,2013-03-11 00:00:00
21783,2,780,2013-03-11 00:00:00
21784,1,781,2013-03-11 00:00:00
21785,1,801,2013-03-11 00:00:00
21786,1,765,2013-03-11 00:00:00
21787,1,792,2013-03-11 00:00:00
21788,2,784,2013-03-10 00:00:00
21789,2,781,2013-03-10 00:00:00
21790,2,779,2013-03-10 00:00:00
21791,1,764,2013-03-10 00:00:00
21792,1,782,2013-03-10 00:00:00
21793,1,790,2013-03-10 00:00:00
21794,1,799,2013-03-10 00:00:00
21795,1,767,2013-03-10 00:00:00
21796,1,789,2013-03-10 00:00:00
21797,1,796,2013-03-10 00:00:00
21798,1,781,2013-03-09 00:00:00
21799,1,783,2013-03-09 00:00:00
21800,1,782,2013-03-09 00:00:00
21801,3,784,2013-03-09 00:00:00
21802,1,781,2013-03-08 00:00:00
21803,2,798,2013-03-08 00:00:00
21804,1,794,2013-03-08 00:00:00
21805,1,784,2013-03-08 00:00:00
21806,1,782,2013-03-08 00:00:00
21807,1,795,2013-03-08 00:00:00
21808,1,791,2013-03-08 00:00:00
21809,2,779,2013-03-08 00:00:00
21810,1,769,2013-03-07 00:00:00
21811,2,782,2013-03-07 00:00:00
21812,1,792,2013-03-07 00:00:00
21813,1,779,2013-03-07 00:00:00
21814,2,762,2013-03-07 00:00:00
21815,1,795,2013-03-07 00:00:00
21816,2,780,2013-03-07 00:00:00
21817,1,781,2013-03-07 00:00:00
21818,1,791,2013-03-07 00:00:00
21819,1,796,2013-03-07 00:00:00
21820,2,800,2013-03-06 00:00:00
21821,2,789,2013-03-06 00:00:00
21822,1,765,2013-03-06 00:00:00
21823,1,794,2013-03-06 00:00:00
21824,4,783,2013-03-06 00:00:00
21825,1,762,2013-03-06 00:00:00
21826,1,799,2013-03-05 00:00:00
21827,1,784,2013-03-05 00:00:00
21828,1,800,2013-03-05 00:00:00
21829,2,792,2013-03-05 00:00:00
21830,1,798,2013-03-04 00:00:00
21831,2,783,2013-03-04 00:00:00
21832,1,801,2013-03-04 00:00:00
21833,2,799,2013-03-04 00:00:00
21834,1,781,2013-03-04 00:00:00
21835,1,782,2013-03-04 00:00:00
21836,2,780,2013-03-04 00:00:00
21837,1,796,2013-03-03 00:00:00
21838,1,764,2013-03-03 00:00:00
21839,1,791,2013-03-03 00:00:00
21840,1,795,2013-03-03 00:00:00
21841,1,784,2013-03-03 00:00:00
21842,1,798,2013-03-03 00:00:00
21843,2,783,2013-03-03 00:00:00
21844,1,800,2013-03-03 00:00:00
21845,1,779,2013-03-03 00:00:00
21846,2,759,2013-03-03 00:00:00
21847,1,762,2013-03-02 00:00:00
21848,1,800,2013-03-02 00:00:00
21849,1,783,2013-03-02 00:00:00
21850,1,792,2013-03-02 00:00:00
21851,1,796,2013-03-02 00:00:00
21852,1,792,2013-03-01 00:00:00
21853,1,799,2013-03-01 00:00:00
21854,1,780,2013-03-01 00:00:00
21855,1,789,2013-03-01 00:00:00
21856,3,782,2013-03-01 00:00:00
21857,3,781,2013-03-01 00:00:00
21858,2,783,2013-03-01 00:00:00
21859,1,796,2013-03-01 00:00:00
21860,88,859,2013-02-28 00:00:00
21861,49,825,2013-02-28 00:00:00
21862,60,797,2013-02-28 00:00:00
21863,51,785,2013-02-28 00:00:00
21864,44,831,2013-02-28 00:00:00
21865,180,715,2013-02-28 00:00:00
21866,6,833,2013-02-28 00:00:00
21867,81,714,2013-02-28 00:00:00
21868,42,820,2013-02-28 00:00:00
21869,33,798,2013-02-28 00:00:00
21870,16,759,2013-02-28 00:00:00
21871,153,854,2013-02-28 00:00:00
21872,18,792,2013-02-28 00:00:00
21873,146,712,2013-02-28 00:00:00
21874,40,725,2013-02-28 00:00:00
21875,58,855,2013-02-28 00:00:00
21876,57,784,2013-02-28 00:00:00
21877,31,726,2013-02-28 00:00:00
21878,111,707,2013-02-28 00:00:00
21879,127,852,2013-02-28 00:00:00
21880,20,718,2013-02-28 00:00:00
21881,40,729,2013-02-28 00:00:00
21882,23,800,2013-02-28 00:00:00
21883,58,788,2013-02-28 00:00:00
21884,32,730,2013-02-28 00:00:00
21885,75,826,2013-02-28 00:00:00
21886,25,810,2013-02-28 00:00:00
21887,30,861,2013-02-28 00:00:00
21888,1,727,2013-02-28 00:00:00
21889,24,823,2013-02-28 00:00:00
21890,54,764,2013-02-28 00:00:00
21891,45,814,2013-02-28 00:00:00
21892,35,743,2013-02-28 00:00:00
21893,49,789,2013-02-28 00:00:00
21894,38,790,2013-02-28 00:00:00
21895,51,738,2013-02-28 00:00:00
21896,43,766,2013-02-28 00:00:00
21897,146,862,2013-02-28 00:00:00
21898,63,780,2013-02-28 00:00:00
21899,52,809,2013-02-28 00:00:00
21900,41,857,2013-02-28 00:00:00
21901,234,863,2013-02-28 00:00:00
21902,38,815,2013-02-28 00:00:00
21903,42,791,2013-02-28 00:00:00
21904,41,748,2013-02-28 00:00:00
21905,60,781,2013-02-28 00:00:00
21906,19,796,2013-02-28 00:00:00
21907,55,835,2013-02-28 00:00:00
21908,5,739,2013-02-28 00:00:00
21909,38,836,2013-02-28 00:00:00
21910,93,765,2013-02-28 00:00:00
21911,88,761,2013-02-28 00:00:00
21912,9,808,2013-02-28 00:00:00
21913,141,711,2013-02-28 00:00:00
21914,139,708,2013-02-28 00:00:00
21915,29,816,2013-02-28 00:00:00
21916,110,770,2013-02-28 00:00:00
21917,121,762,2013-02-28 00:00:00
21918,50,793,2013-02-28 00:00:00
21919,64,716,2013-02-28 00:00:00
21920,95,849,2013-02-28 00:00:00
21921,41,819,2013-02-28 00:00:00
21922,66,786,2013-02-28 00:00:00
21923,112,856,2013-02-28 00:00:00
21924,15,807,2013-02-28 00:00:00
21925,28,806,2013-02-28 00:00:00
21926,10,717,2013-02-28 00:00:00
21927,31,722,2013-02-28 00:00:00
21928,47,824,2013-02-28 00:00:00
21929,70,843,2013-02-28 00:00:00
21930,17,838,2013-02-28 00:00:00
21931,40,822,2013-02-28 00:00:00
21932,17,817,2013-02-28 00:00:00
21933,36,860,2013-02-28 00:00:00
21934,81,844,2013-02-28 00:00:00
21935,17,769,2013-02-28 00:00:00
21936,6,802,2013-02-28 00:00:00
21937,39,850,2013-02-28 00:00:00
21938,12,804,2013-02-28 00:00:00
21939,53,801,2013-02-28 00:00:00
21940,12,736,2013-02-28 00:00:00
21941,59,832,2013-02-28 00:00:00
21942,28,799,2013-02-28 00:00:00
21943,14,813,2013-02-28 00:00:00
21944,34,853,2013-02-28 00:00:00
21945,9,767,2013-02-28 00:00:00
21946,74,779,2013-02-28 00:00:00
21947,86,782,2013-02-28 00:00:00
21948,10,742,2013-02-28 00:00:00
21949,57,787,2013-02-28 00:00:00
21950,111,760,2013-02-28 00:00:00
21951,41,841,2013-02-28 00:00:00
21952,67,783,2013-02-28 00:00:00
21953,55,768,2013-02-28 00:00:00
21954,91,763,2013-02-28 00:00:00
21955,45,858,2013-02-28 00:00:00
21956,30,794,2013-02-28 00:00:00
21957,16,747,2013-02-28 00:00:00
21958,27,795,2013-02-28 00:00:00
21959,2,789,2013-02-27 00:00:00
21960,1,781,2013-02-27 00:00:00
21961,1,794,2013-02-27 00:00:00
21962,1,796,2013-02-27 00:00:00
21963,1,784,2013-02-27 00:00:00
21964,1,780,2013-02-27 00:00:00
21965,1,800,2013-02-27 00:00:00
21966,1,795,2013-02-27 00:00:00
21967,1,792,2013-02-27 00:00:00
21968,1,783,2013-02-26 00:00:00
21969,1,795,2013-02-26 00:00:00
21970,1,781,2013-02-26 00:00:00
21971,1,784,2013-02-26 00:00:00
21972,1,780,2013-02-26 00:00:00
21973,1,794,2013-02-26 00:00:00
21974,2,791,2013-02-26 00:00:00
21975,1,801,2013-02-26 00:00:00
21976,1,789,2013-02-26 00:00:00
21977,1,791,2013-02-25 00:00:00
21978,1,770,2013-02-25 00:00:00
21979,1,780,2013-02-25 00:00:00
21980,1,767,2013-02-25 00:00:00
21981,3,794,2013-02-25 00:00:00
21982,2,779,2013-02-25 00:00:00
21983,1,763,2013-02-25 00:00:00
21984,1,763,2013-02-24 00:00:00
21985,1,770,2013-02-24 00:00:00
21986,3,784,2013-02-24 00:00:00
21987,1,782,2013-02-24 00:00:00
21988,1,761,2013-02-24 00:00:00
21989,2,793,2013-02-24 00:00:00
21990,2,789,2013-02-24 00:00:00
21991,2,790,2013-02-24 00:00:00
21992,1,782,2013-02-23 00:00:00
21993,1,764,2013-02-23 00:00:00
21994,1,779,2013-02-23 00:00:00
21995,1,766,2013-02-23 00:00:00
21996,1,796,2013-02-22 00:00:00
21997,1,763,2013-02-22 00:00:00
21998,3,770,2013-02-22 00:00:00
21999,2,781,2013-02-22 00:00:00
22000,1,783,2013-02-22 00:00:00
22001,2,781,2013-02-21 00:00:00
22002,1,789,2013-02-21 00:00:00
22003,1,780,2013-02-21 00:00:00
22004,1,782,2013-02-20 00:00:00
22005,1,796,2013-02-20 00:00:00
22006,1,768,2013-02-20 00:00:00
22007,1,801,2013-02-20 00:00:00
22008,1,764,2013-02-20 00:00:00
22009,1,792,2013-02-19 00:00:00
22010,1,784,2013-02-19 00:00:00
22011,1,782,2013-02-19 00:00:00
22012,2,783,2013-02-19 00:00:00
22013,1,789,2013-02-19 00:00:00
22014,1,762,2013-02-18 00:00:00
22015,1,781,2013-02-18 00:00:00
22016,1,763,2013-02-18 00:00:00
22017,1,800,2013-02-18 00:00:00
22018,2,801,2013-02-18 00:00:00
22019,1,782,2013-02-18 00:00:00
22020,1,780,2013-02-17 00:00:00
22021,1,764,2013-02-17 00:00:00
22022,1,789,2013-02-17 00:00:00
22023,1,801,2013-02-17 00:00:00
22024,1,795,2013-02-17 00:00:00
22025,1,769,2013-02-16 00:00:00
22026,1,799,2013-02-16 00:00:00
22027,2,783,2013-02-16 00:00:00
22028,1,770,2013-02-16 00:00:00
22029,1,789,2013-02-16 00:00:00
22030,1,784,2013-02-16 00:00:00
22031,1,768,2013-02-16 00:00:00
22032,1,764,2013-02-16 00:00:00
22033,1,800,2013-02-16 00:00:00
22034,1,781,2013-02-16 00:00:00
22035,1,797,2013-02-15 00:00:00
22036,2,781,2013-02-15 00:00:00
22037,1,782,2013-02-15 00:00:00
22038,1,779,2013-02-15 00:00:00
22039,1,762,2013-02-15 00:00:00
22040,1,791,2013-02-15 00:00:00
22041,1,761,2013-02-15 00:00:00
22042,1,789,2013-02-15 00:00:00
22043,2,800,2013-02-15 00:00:00
22044,1,795,2013-02-15 00:00:00
22045,1,795,2013-02-14 00:00:00
22046,1,789,2013-02-14 00:00:00
22047,2,794,2013-02-14 00:00:00
22048,1,793,2013-02-14 00:00:00
22049,2,784,2013-02-14 00:00:00
22050,2,779,2013-02-14 00:00:00
22051,1,792,2013-02-14 00:00:00
22052,1,798,2013-02-14 00:00:00
22053,1,780,2013-02-14 00:00:00
22054,1,783,2013-02-14 00:00:00
22055,1,791,2013-02-14 00:00:00
22056,1,761,2013-02-14 00:00:00
22057,1,790,2013-02-13 00:00:00
22058,1,784,2013-02-13 00:00:00
22059,2,794,2013-02-13 00:00:00
22060,1,780,2013-02-13 00:00:00
22061,1,797,2013-02-13 00:00:00
22062,1,782,2013-02-13 00:00:00
22063,1,789,2013-02-13 00:00:00
22064,1,781,2013-02-13 00:00:00
22065,2,793,2013-02-12 00:00:00
22066,1,797,2013-02-12 00:00:00
22067,1,794,2013-02-12 00:00:00
22068,1,795,2013-02-12 00:00:00
22069,1,784,2013-02-12 00:00:00
22070,1,792,2013-02-12 00:00:00
22071,2,791,2013-02-11 00:00:00
22072,1,796,2013-02-11 00:00:00
22073,2,781,2013-02-11 00:00:00
22074,1,763,2013-02-10 00:00:00
22075,1,796,2013-02-10 00:00:00
22076,1,761,2013-02-10 00:00:00
22077,1,790,2013-02-10 00:00:00
22078,2,782,2013-02-10 00:00:00
22079,1,793,2013-02-10 00:00:00
22080,1,781,2013-02-10 00:00:00
22081,1,783,2013-02-10 00:00:00
22082,1,783,2013-02-09 00:00:00
22083,1,789,2013-02-09 00:00:00
22084,2,784,2013-02-09 00:00:00
22085,1,780,2013-02-09 00:00:00
22086,1,795,2013-02-09 00:00:00
22087,1,779,2013-02-09 00:00:00
22088,1,798,2013-02-08 00:00:00
22089,1,789,2013-02-08 00:00:00
22090,1,781,2013-02-08 00:00:00
22091,1,782,2013-02-08 00:00:00
22092,2,784,2013-02-08 00:00:00
22093,1,762,2013-02-08 00:00:00
22094,1,764,2013-02-08 00:00:00
22095,1,792,2013-02-08 00:00:00
22096,2,791,2013-02-08 00:00:00
22097,3,779,2013-02-08 00:00:00
22098,1,768,2013-02-08 00:00:00
22099,1,767,2013-02-08 00:00:00
22100,1,769,2013-02-08 00:00:00
22101,1,796,2013-02-08 00:00:00
22102,1,783,2013-02-08 00:00:00
22103,1,795,2013-02-07 00:00:00
22104,1,763,2013-02-07 00:00:00
22105,1,781,2013-02-07 00:00:00
22106,1,782,2013-02-07 00:00:00
22107,1,799,2013-02-07 00:00:00
22108,1,762,2013-02-07 00:00:00
22109,1,784,2013-02-07 00:00:00
22110,1,794,2013-02-07 00:00:00
22111,1,793,2013-02-06 00:00:00
22112,1,790,2013-02-06 00:00:00
22113,1,766,2013-02-06 00:00:00
22114,1,783,2013-02-06 00:00:00
22115,1,781,2013-02-06 00:00:00
22116,1,780,2013-02-05 00:00:00
22117,1,761,2013-02-05 00:00:00
22118,1,784,2013-02-05 00:00:00
22119,1,794,2013-02-05 00:00:00
22120,1,782,2013-02-05 00:00:00
22121,2,797,2013-02-04 00:00:00
